transaction_id,user_id,amount,currency_from,currency_to,rate,created_at,fee_amount
1110,86,9511.78,NOK,GBP,0.073859,2024-04-07 20:06:02,42.44
1111,1158,8659.31,SEK,JPY,14.331262,2024-04-08 16:30:46,38.96
1112,373,14325.02,CHF,SEK,12.000034,2024-04-09 03:01:44,68.48
1113,836,72713.86,SEK,PLN,0.383716,2024-04-09 06:45:27,406.71
1114,441,131466.96,NOK,PLN,0.373521,2024-04-09 13:11:22,571.27
1115,664,82001.49,SEK,GBP,0.075281,2024-04-09 13:27:25,423.53
1116,1045,124224.84,NOK,AUD,0.140726,2024-04-09 17:00:25,528.8
1117,614,12388.01,USD,CAD,1.350007,2024-04-09 17:42:30,71.03
1118,451,10213.72,GBP,JPY,193.055986,2024-04-10 02:27:35,43.94
1119,509,21624.6,AUD,CAD,0.896213,2024-04-10 13:47:04,108.62
1120,183,15197.79,PLN,AUD,0.376695,2024-04-10 16:00:15,71.55
1121,627,15328.75,EUR,USD,1.087792,2024-04-10 16:48:17,82.25
1122,790,4009.45,USD,CHF,0.879214,2024-04-10 21:35:12,20.84
1123,1075,14168.32,USD,GBP,0.792368,2024-04-11 12:03:02,62.3
1124,936,6006.3,CAD,GBP,0.582132,2024-04-11 12:51:45,26.08
1125,565,1447.4,EUR,PLN,4.32951,2024-04-11 19:12:15,8.3
1126,716,769865.34,JPY,USD,0.006587,2024-04-11 20:24:11,4404.66
1127,262,8488.61,AUD,NOK,7.071594,2024-04-11 23:38:04,43.27
1128,90,1687.56,AUD,JPY,100.137126,2024-04-11 23:53:24,8.73
1129,501,7407.45,GBP,CAD,1.710092,2024-04-12 05:33:53,34.07
1130,592,2865.62,EUR,JPY,164.365549,2024-04-12 07:46:34,14.66
1131,153,2283107.97,JPY,NOK,0.070649,2024-04-12 14:42:54,10907.78
1132,492,5551.29,EUR,NOK,11.662896,2024-04-13 06:21:36,25.61
1133,718,64424.79,PLN,CHF,0.217728,2024-04-13 08:12:31,287.9
1134,463,113196.53,SEK,GBP,0.07531,2024-04-13 18:18:18,615.0
1135,975,27110.61,SEK,NOK,1.023326,2024-04-13 18:41:54,152.95
1136,779,12779.45,GBP,EUR,1.165081,2024-04-13 20:25:30,67.69
1137,40,615805.31,JPY,PLN,0.026667,2024-04-14 15:36:24,3503.68
1138,12,319062.7,JPY,PLN,0.026667,2024-04-14 23:49:49,1561.76
1139,985,49116.35,PLN,SEK,2.604939,2024-04-15 09:38:17,210.26
1140,224,459436.65,JPY,NOK,0.070834,2024-04-15 14:08:32,2036.52
1141,310,7921.48,AUD,EUR,0.609894,2024-04-15 17:19:40,35.78
1142,301,13196.8,GBP,AUD,1.911399,2024-04-15 20:38:39,56.92
1143,101,12983.86,USD,NOK,10.733769,2024-04-15 21:54:18,64.88
1144,210,65113.37,PLN,AUD,0.376201,2024-04-15 22:22:58,364.12
1145,1017,13066.96,AUD,CAD,0.897336,2024-04-15 22:44:51,60.68
1146,620,9073.17,CAD,USD,0.738194,2024-04-16 06:22:54,45.73
1147,585,17094.76,CAD,PLN,2.949815,2024-04-17 02:41:07,88.96
1148,886,5173.96,CHF,CAD,1.550351,2024-04-17 06:08:44,25.31
1149,185,130418.42,JPY,USD,0.006611,2024-04-17 07:57:20,683.9
1150,860,149366.57,SEK,EUR,0.087953,2024-04-17 17:41:44,837.65
1151,210,34500.57,PLN,USD,0.2508,2024-04-17 19:10:11,196.48
1152,830,12244.44,CAD,USD,0.739813,2024-04-17 20:39:15,58.05
1153,202,11548.88,CHF,CAD,1.550351,2024-04-17 23:32:29,56.13
1154,819,772672.67,JPY,CHF,0.005793,2024-04-18 10:17:02,3343.09
1155,642,40928.72,SEK,EUR,0.087573,2024-04-18 14:50:52,206.4
1156,1007,13249.25,CHF,AUD,1.724083,2024-04-18 19:30:00,59.43
1157,190,62965.36,SEK,PLN,0.381663,2024-04-19 01:42:51,334.87
1158,911,9231.71,AUD,EUR,0.610059,2024-04-19 03:38:24,39.61
1159,117,2475338.64,JPY,EUR,0.006101,2024-04-19 11:50:57,10661.72
1160,585,5513.92,GBP,NOK,13.65743,2024-04-19 17:15:14,26.97
1161,566,76541.12,SEK,JPY,14.388461,2024-04-19 19:23:21,413.24
1162,213,11972.73,EUR,CHF,0.950116,2024-04-19 21:35:25,66.19
1163,673,2746.89,AUD,CAD,0.892494,2024-04-20 12:11:21,14.29
1164,280,12521.49,EUR,GBP,0.854269,2024-04-20 14:00:08,62.28
1165,632,3992.38,USD,EUR,0.919378,2024-04-20 21:08:58,21.84
1166,322,81476.8,SEK,NOK,1.022767,2024-04-21 01:47:12,465.59
1167,126,8228.96,AUD,PLN,2.658699,2024-04-21 03:23:34,43.67
1168,866,67930.55,SEK,CHF,0.083534,2024-04-21 05:52:29,306.05
1169,2,16932.59,CAD,AUD,1.115758,2024-04-21 05:56:51,76.79
1170,753,10866.9,CHF,EUR,1.053507,2024-04-21 06:17:28,57.35
1171,829,7064.13,USD,AUD,1.503348,2024-04-21 17:41:33,35.95
1172,925,32073.3,PLN,USD,0.250888,2024-04-22 04:02:36,161.74
1173,446,118366.44,NOK,AUD,0.14059,2024-04-22 06:02:01,557.21
1174,1149,102919.0,NOK,CAD,0.126426,2024-04-22 06:04:56,501.46
1175,863,46174.93,SEK,CAD,0.130079,2024-04-22 09:45:12,263.31
1176,613,132516.98,NOK,JPY,14.047978,2024-04-22 21:10:29,612.45
1177,715,13901.91,USD,NOK,10.72032,2024-04-22 23:11:06,73.76
1178,703,14878.24,USD,GBP,0.791824,2024-04-23 12:33:11,66.03
1179,166,9329.74,CHF,GBP,0.904165,2024-04-23 15:35:22,51.22
1180,837,2293656.95,JPY,AUD,0.009964,2024-04-23 16:00:40,11890.27
1181,973,7909.06,CHF,AUD,1.724527,2024-04-23 20:52:21,33.93
1182,823,10540.46,CAD,EUR,0.678583,2024-04-24 04:12:15,52.68
1183,890,2107.35,GBP,USD,1.269725,2024-04-24 04:37:29,9.53
1184,865,174065.53,JPY,GBP,0.005233,2024-04-24 07:25:49,877.23
1185,686,45350.41,SEK,JPY,14.378723,2024-04-25 00:41:59,221.46
1186,629,63669.52,PLN,CAD,0.337311,2024-04-25 06:35:55,276.18
1187,471,10756.4,AUD,PLN,2.663381,2024-04-25 11:30:33,51.28
1188,801,1861.56,GBP,NOK,13.614708,2024-04-25 13:21:05,9.04
1189,1090,1625269.66,JPY,PLN,0.026599,2024-04-25 14:38:18,7594.3
1190,243,37936.07,PLN,EUR,0.229705,2024-04-25 15:50:21,181.04
1191,447,3330.78,CHF,CAD,1.545765,2024-04-26 00:33:22,15.25
1192,28,24992.24,AUD,NOK,7.094912,2024-04-26 01:50:40,129.93
1193,373,5729.91,CHF,SEK,11.879521,2024-04-26 07:17:50,27.98
1194,680,2488013.4,JPY,USD,0.006583,2024-04-26 08:59:21,13358.64
1195,737,3009.11,EUR,JPY,164.609053,2024-04-26 09:32:59,15.44
1196,335,62388.27,NOK,JPY,14.209383,2024-04-26 21:46:22,295.65
1197,746,14157.71,CHF,JPY,172.566914,2024-04-26 22:30:43,80.63
1198,292,293647.32,JPY,EUR,0.006112,2024-04-27 01:14:46,1357.7
1199,150,17541.34,AUD,SEK,6.935987,2024-04-27 02:40:59,86.75
1200,871,11295.08,GBP,USD,1.278879,2024-04-27 08:35:28,52.84
1201,484,126599.18,SEK,AUD,0.144176,2024-04-27 13:48:10,716.3
1202,718,10523.3,EUR,CHF,0.949012,2024-04-27 14:43:47,50.02
1203,894,9847.71,PLN,CHF,0.217203,2024-04-27 18:07:57,44.14
1204,808,10540.13,GBP,JPY,192.034195,2024-04-27 20:09:35,50.28
1205,335,9862.75,USD,JPY,150.158213,2024-04-27 20:33:58,44.47
1206,148,5795.41,USD,CAD,1.363405,2024-04-28 11:30:44,26.48
1207,988,147659.12,NOK,GBP,0.073583,2024-04-28 11:38:20,635.55
1208,859,64299.37,PLN,AUD,0.37697,2024-04-28 14:44:27,334.71
1209,502,11602.86,USD,PLN,4.018613,2024-04-28 17:30:10,56.08
1210,624,8073.89,AUD,SEK,6.905218,2024-04-28 18:00:07,39.58
1211,917,15606.12,USD,CAD,1.363405,2024-04-28 20:31:23,66.97
1212,299,13211.65,CHF,AUD,1.723395,2024-04-29 04:57:37,72.42
1213,1040,22208.73,CAD,EUR,0.681142,2024-04-29 05:26:18,120.25
1214,458,7530.22,GBP,EUR,1.16895,2024-04-29 14:48:54,38.22
1215,168,2764.34,PLN,AUD,0.377714,2024-04-29 15:35:48,15.48
1216,485,12778.93,USD,JPY,151.460516,2024-04-29 20:32:44,61.86
1217,957,5349.08,CAD,PLN,2.95222,2024-04-29 21:44:14,29.49
1218,939,3280.51,EUR,AUD,1.637095,2024-04-29 22:39:09,14.01
1219,752,14686.06,CHF,PLN,4.562699,2024-04-29 22:39:50,71.82
1220,47,2455219.66,JPY,GBP,0.005166,2024-04-30 06:11:58,12833.37
1221,625,8226.99,EUR,USD,1.090087,2024-04-30 07:55:49,44.28
1222,1152,12315.51,USD,CHF,0.874011,2024-04-30 09:19:46,59.0
1223,299,1222053.83,JPY,USD,0.006619,2024-04-30 09:31:40,5577.25
1224,262,5058.44,USD,CHF,0.874011,2024-04-30 12:23:34,25.86
1225,91,2738.55,GBP,EUR,1.175348,2024-04-30 20:30:24,11.96
1226,568,66671.48,SEK,JPY,14.438044,2024-05-01 04:17:37,288.31
1227,953,4588.94,USD,GBP,0.792451,2024-05-01 06:29:47,26.11
1228,1098,3132.14,GBP,CHF,1.107823,2024-05-01 06:46:07,16.27
1229,2,11555.13,USD,GBP,0.792451,2024-05-01 08:41:34,64.76
1230,468,17457.01,CAD,JPY,111.161333,2024-05-01 19:39:53,87.02
1231,294,82567.65,SEK,EUR,0.087971,2024-05-01 22:37:28,436.23
1232,1010,1652885.45,JPY,CAD,0.008948,2024-05-02 04:26:05,7192.49
1233,343,6313.56,CAD,AUD,1.119817,2024-05-02 04:33:41,32.12
1234,658,1813559.1,JPY,PLN,0.026454,2024-05-02 05:41:43,9743.74
1235,765,12774.9,CHF,AUD,1.719144,2024-05-02 18:00:18,65.59
1236,888,13642.16,CAD,GBP,0.582061,2024-05-02 18:51:28,69.3
1237,910,13714.31,EUR,USD,1.0882,2024-05-03 01:22:19,76.17
1238,924,101996.18,NOK,PLN,0.373414,2024-05-03 07:29:27,565.84
1239,96,163496.04,NOK,PLN,0.373414,2024-05-03 08:49:08,756.23
1240,1157,8634.04,USD,PLN,3.989637,2024-05-03 18:46:25,41.26
1241,900,11378.07,SEK,PLN,0.380617,2024-05-03 20:13:03,48.74
1242,794,641.99,GBP,AUD,1.921576,2024-05-04 02:00:19,3.57
1243,668,144790.15,NOK,PLN,0.372533,2024-05-04 05:30:28,742.37
1244,348,14008.73,CAD,GBP,0.584704,2024-05-04 06:23:38,73.29
1245,802,115567.33,SEK,JPY,14.421783,2024-05-04 14:23:56,652.58
1246,540,38103.78,SEK,EUR,0.088319,2024-05-04 14:38:57,167.12
1247,1035,13875.95,NOK,EUR,0.086091,2024-05-04 17:51:20,60.89
1248,705,7533.74,SEK,CAD,0.129265,2024-05-04 22:22:56,32.26
1249,311,8819.0,CHF,EUR,1.048939,2024-05-05 00:19:50,38.5
1250,270,18081.58,PLN,SEK,2.622416,2024-05-05 00:52:47,83.33
1251,624,11577.21,USD,CAD,1.356799,2024-05-05 14:36:01,57.48
1252,1162,15497.52,EUR,USD,1.086232,2024-05-05 14:46:53,71.34
1253,698,4019.51,EUR,CHF,0.953344,2024-05-05 17:23:35,17.42
1254,187,17621.4,AUD,CAD,0.902709,2024-05-05 18:37:26,96.61
1255,1014,12961.51,GBP,PLN,5.071681,2024-05-06 07:26:21,68.32
1256,23,21771.41,AUD,EUR,0.60933,2024-05-06 17:36:12,117.99
1257,838,829066.95,JPY,EUR,0.006116,2024-05-07 07:02:03,4759.58
1258,471,37453.24,NOK,PLN,0.372333,2024-05-07 20:07:12,164.04
1259,844,142799.14,NOK,CHF,0.082255,2024-05-08 02:48:19,765.61
1260,526,13593.63,CAD,JPY,111.347046,2024-05-08 08:01:05,64.58
1261,900,10599.23,EUR,JPY,164.554879,2024-05-08 09:17:34,57.13
1262,853,4488.69,USD,JPY,149.72136,2024-05-09 00:36:22,19.55
1263,327,13863.16,PLN,AUD,0.379227,2024-05-09 07:50:06,68.13
1264,589,10621.69,CHF,PLN,4.543987,2024-05-09 07:52:55,53.83
1265,994,12032.17,CHF,PLN,4.543987,2024-05-09 14:53:47,67.27
1266,10,14290.3,CHF,PLN,4.523109,2024-05-10 21:04:59,77.51
1267,264,180991.76,NOK,EUR,0.085577,2024-05-11 04:43:28,772.94
1268,716,12959.09,CHF,JPY,171.512615,2024-05-11 06:29:00,58.51
1269,599,14201.17,EUR,USD,1.083993,2024-05-11 09:49:09,68.1
1270,1242,86522.58,SEK,NOK,1.031293,2024-05-11 12:48:33,368.04
1271,791,11115.44,CHF,NOK,12.233579,2024-05-11 15:54:00,48.25
1272,1173,8379.92,GBP,CHF,1.119877,2024-05-11 20:33:57,37.55
1273,710,8403.44,EUR,AUD,1.640328,2024-05-11 20:36:32,42.36
1274,564,10480.0,GBP,SEK,13.306567,2024-05-12 04:08:21,46.51
1275,149,7537.81,USD,CAD,1.352025,2024-05-12 04:10:05,42.41
1276,972,9251.84,PLN,GBP,0.197655,2024-05-12 07:28:37,44.37
1277,151,24159.13,AUD,EUR,0.6093,2024-05-12 09:23:20,125.56
1278,650,8626.77,EUR,USD,1.085493,2024-05-12 09:42:48,43.96
1279,1147,163738.14,NOK,USD,0.093111,2024-05-12 13:56:58,822.11
1280,146,41332.51,PLN,SEK,2.630109,2024-05-12 16:09:18,218.36
1281,757,103066.07,SEK,AUD,0.144602,2024-05-13 00:18:15,454.47
1282,662,10885.81,CAD,AUD,1.110875,2024-05-13 16:31:13,58.32
1283,1247,50683.71,SEK,NOK,1.0249,2024-05-13 20:03:45,284.31
1284,871,9128.52,GBP,CAD,1.72187,2024-05-13 20:58:41,48.71
1285,621,73060.1,SEK,JPY,14.37031,2024-05-14 05:56:54,376.15
1286,637,9317.57,PLN,JPY,37.620555,2024-05-14 06:51:36,42.03
1287,354,138243.12,SEK,JPY,14.37031,2024-05-14 12:27:21,661.82
1288,194,18732.65,CAD,EUR,0.67737,2024-05-14 13:05:38,81.57
1289,1222,56673.77,PLN,CHF,0.218533,2024-05-15 01:49:02,321.9
1290,184,55672.05,NOK,JPY,14.03152,2024-05-15 02:23:59,262.18
1291,78,3232.51,EUR,CAD,1.468375,2024-05-15 04:24:22,14.93
1292,841,5737.13,CAD,CHF,0.648568,2024-05-15 07:24:24,26.86
1293,790,20761.38,PLN,SEK,2.614435,2024-05-15 10:19:04,99.58
1294,967,78654.75,SEK,AUD,0.143531,2024-05-15 18:36:19,362.16
1295,1179,4522.87,USD,AUD,1.512873,2024-05-16 02:29:54,19.45
1296,609,58149.52,NOK,PLN,0.372014,2024-05-16 08:10:18,266.38
1297,411,153895.94,NOK,PLN,0.372014,2024-05-16 18:59:41,861.18
1298,322,3898.99,CAD,PLN,2.955197,2024-05-17 05:19:46,17.31
1299,305,4386.04,GBP,USD,1.270233,2024-05-17 08:26:21,24.08
1300,150,46362.29,SEK,AUD,0.144812,2024-05-17 22:53:12,208.75
1301,51,2313233.93,JPY,EUR,0.006078,2024-05-18 00:10:53,13205.88
1302,713,17302.91,SEK,JPY,14.517604,2024-05-18 15:21:07,94.44
1303,765,157913.27,NOK,CAD,0.126658,2024-05-18 21:07:16,763.48
1304,514,12531.59,EUR,AUD,1.634738,2024-05-18 22:21:39,57.23
1305,206,4015.62,EUR,PLN,4.364449,2024-05-19 00:58:52,20.8
1306,1013,59985.08,SEK,AUD,0.144745,2024-05-19 01:12:35,294.06
1307,807,5799.42,SEK,EUR,0.087952,2024-05-19 07:01:21,27.43
1308,790,117103.06,NOK,JPY,14.119928,2024-05-19 10:45:05,548.44
1309,141,155824.58,NOK,SEK,0.977215,2024-05-19 13:37:26,849.68
1310,200,39158.1,NOK,JPY,14.119928,2024-05-19 13:41:02,166.72
1311,464,8896.23,EUR,CHF,0.956777,2024-05-19 20:25:25,41.61
1312,1129,7280.57,CHF,USD,1.134409,2024-05-19 21:28:22,31.02
1313,394,13698.08,EUR,CAD,1.468701,2024-05-19 21:37:21,63.22
1314,459,2098640.6,JPY,NOK,0.071188,2024-05-20 05:31:25,11913.14
1315,297,52326.78,PLN,GBP,0.197175,2024-05-20 05:56:37,277.4
1316,639,976040.18,JPY,CHF,0.005814,2024-05-20 08:03:32,4650.41
1317,927,155992.01,SEK,CHF,0.083314,2024-05-20 19:50:53,794.83
1318,1154,160355.33,NOK,USD,0.093622,2024-05-20 20:11:53,701.11
1319,230,273004.14,JPY,NOK,0.070794,2024-05-21 04:15:51,1165.26
1320,177,3459.83,USD,SEK,10.455871,2024-05-21 05:40:40,18.61
1321,548,10811.21,CHF,USD,1.150256,2024-05-21 09:37:34,57.02
1322,998,30578.44,PLN,CAD,0.33711,2024-05-21 13:05:46,153.1
1323,815,163410.51,SEK,USD,0.09564,2024-05-21 16:15:20,918.57
1324,528,17667.51,CAD,USD,0.743061,2024-05-21 18:12:56,101.55
1325,117,91130.11,NOK,AUD,0.140771,2024-05-22 00:57:18,497.61
1326,642,1273172.97,JPY,PLN,0.026455,2024-05-22 01:15:41,5898.06
1327,255,8950.93,AUD,NOK,7.103716,2024-05-22 02:27:07,49.29
1328,728,133217.59,SEK,CHF,0.083496,2024-05-22 03:08:12,761.7
1329,912,697541.06,JPY,AUD,0.009984,2024-05-22 07:05:35,2972.09
1330,909,12869.55,CHF,SEK,11.976649,2024-05-22 07:15:24,61.61
1331,327,3050.99,GBP,CHF,1.108153,2024-05-22 09:46:55,14.99
1332,681,8436.96,CHF,SEK,11.976649,2024-05-22 12:47:31,39.42
1333,683,4486.62,CHF,EUR,1.054496,2024-05-22 12:48:28,24.58
1334,206,1528989.9,JPY,CAD,0.008914,2024-05-22 18:54:28,7261.64
1335,378,31685.48,PLN,SEK,2.614997,2024-05-22 22:53:46,153.76
1336,750,37535.59,PLN,JPY,37.82999,2024-05-23 09:48:15,176.2
1337,1199,1932960.36,JPY,USD,0.006627,2024-05-24 06:02:38,11102.38
1338,672,110300.62,SEK,CAD,0.129748,2024-05-24 10:12:03,508.35
1339,993,5318.95,GBP,NOK,13.615456,2024-05-24 11:26:00,25.58
1340,570,60692.92,SEK,GBP,0.075068,2024-05-24 18:10:15,315.01
1341,665,2497063.54,JPY,SEK,0.069238,2024-05-24 20:08:27,13551.89
1342,1136,2788.19,GBP,CHF,1.116267,2024-05-25 04:08:41,14.33
1343,758,11586.15,USD,GBP,0.782536,2024-05-25 06:19:25,64.7
1344,19,1644103.34,JPY,NOK,0.071279,2024-05-25 11:35:06,8783.15
1345,248,13233.85,AUD,JPY,99.74489,2024-05-25 11:56:07,66.68
1346,1039,521082.58,JPY,CHF,0.005828,2024-05-25 13:14:18,2638.26
1347,93,3745.58,CHF,GBP,0.895843,2024-05-25 13:35:40,17.08
1348,1061,9182.04,EUR,JPY,163.532298,2024-05-25 14:38:03,49.99
1349,1164,12645.87,EUR,USD,1.09108,2024-05-25 21:07:20,72.07
1350,598,8417.28,CHF,SEK,11.827697,2024-05-26 02:22:26,42.81
1351,242,7103.45,CAD,USD,0.738688,2024-05-26 02:32:34,30.23
1352,625,5360.26,CHF,AUD,1.715041,2024-05-26 05:28:05,27.04
1353,456,13574.78,EUR,SEK,11.310426,2024-05-26 07:35:47,66.07
1354,346,3435.86,USD,SEK,10.418712,2024-05-26 14:45:31,16.98
1355,258,10025.68,PLN,NOK,2.6613,2024-05-26 15:13:48,56.5
1356,534,7412.21,USD,CAD,1.353751,2024-05-26 22:33:35,38.64
1357,304,13849.46,USD,GBP,0.78202,2024-05-27 01:11:31,77.6
1358,999,2152317.55,JPY,USD,0.006619,2024-05-27 14:19:07,10117.31
1359,354,4885.75,USD,GBP,0.78202,2024-05-27 14:58:56,24.49
1360,907,1407744.78,JPY,NOK,0.070607,2024-05-27 16:56:19,6065.87
1361,507,44687.06,PLN,NOK,2.687927,2024-05-27 23:07:51,205.68
1362,188,60086.15,SEK,USD,0.095794,2024-05-28 00:54:34,288.47
1363,968,57707.02,PLN,JPY,38.030448,2024-05-28 10:36:33,305.93
1364,704,13954.71,USD,NOK,10.679078,2024-05-28 13:14:14,61.25
1365,132,14532.49,CHF,PLN,4.541889,2024-05-28 13:24:49,75.65
1366,116,6545.57,CAD,NOK,7.944666,2024-05-28 15:23:21,29.28
1367,113,55214.13,SEK,NOK,1.022994,2024-05-28 15:24:04,271.44
1368,1091,100490.96,SEK,AUD,0.143978,2024-05-28 15:50:16,452.74
1369,1202,4300.08,GBP,SEK,13.384466,2024-05-28 16:43:51,19.5
1370,108,166529.82,SEK,PLN,0.379876,2024-05-28 19:23:16,738.83
1371,725,1796.65,CAD,NOK,7.860546,2024-05-29 00:11:32,7.71
1372,183,18108.77,NOK,EUR,0.086351,2024-05-29 06:32:52,86.85
1373,515,9520.86,GBP,CAD,1.717172,2024-05-29 14:19:05,42.51
1374,720,3940.0,GBP,CHF,1.104775,2024-05-29 22:05:03,20.84
1375,1169,7646.41,AUD,CAD,0.901551,2024-05-29 22:20:47,34.53
1376,1134,11207.95,EUR,PLN,4.362678,2024-05-30 06:02:01,59.98
1377,495,2516761.47,JPY,PLN,0.026743,2024-05-30 07:59:17,10698.98
1378,1008,1886.81,USD,CAD,1.359628,2024-05-30 13:40:38,10.77
1379,895,15579.4,AUD,EUR,0.612273,2024-05-30 17:07:27,89.16
1380,828,165544.97,SEK,JPY,14.322023,2024-05-30 18:38:42,717.8
1381,556,40214.41,PLN,GBP,0.19578,2024-05-30 19:35:18,198.08
1382,961,130591.54,NOK,CHF,0.082271,2024-05-30 21:01:35,661.1
1383,177,7880.81,GBP,SEK,13.335615,2024-05-30 23:27:28,33.74
1384,357,10081.09,GBP,JPY,190.992985,2024-05-30 23:29:34,44.57
1385,159,610652.54,JPY,CAD,0.008968,2024-05-31 03:21:05,2637.53
1386,559,10808.38,AUD,SEK,6.863629,2024-05-31 12:17:03,58.73
1387,209,109011.67,SEK,USD,0.095701,2024-05-31 14:47:35,563.15
1388,729,937.49,CHF,AUD,1.72583,2024-05-31 21:23:13,4.36
1389,523,23884.81,AUD,EUR,0.611395,2024-06-01 05:59:24,125.9
1390,616,5582.7,GBP,AUD,1.905699,2024-06-01 06:24:38,29.72
1391,292,6904.86,CHF,JPY,172.632442,2024-06-01 07:47:14,38.35
1392,1196,52100.03,PLN,NOK,2.670745,2024-06-01 10:18:22,250.97
1393,665,23932.97,AUD,SEK,6.972868,2024-06-01 18:31:58,104.6
1394,809,153370.84,NOK,JPY,14.13072,2024-06-01 20:25:40,773.45
1395,477,30330.97,SEK,PLN,0.38582,2024-06-02 05:08:57,168.54
1396,872,8013.78,EUR,GBP,0.855843,2024-06-02 19:40:11,36.02
1397,1247,10554.96,CHF,AUD,1.719348,2024-06-03 09:27:28,47.89
1398,992,30736.91,PLN,SEK,2.605463,2024-06-03 09:31:48,164.19
1399,443,46403.39,PLN,GBP,0.196925,2024-06-03 11:52:01,204.28
1400,439,14134.27,CHF,EUR,1.051381,2024-06-03 12:07:39,77.51
1401,1062,4366.48,EUR,JPY,164.041995,2024-06-03 16:57:02,18.86
1402,403,910.4,GBP,PLN,5.086247,2024-06-04 08:42:42,4.55
1403,514,62140.8,NOK,GBP,0.073441,2024-06-04 15:30:49,288.42
1404,1043,893889.53,JPY,SEK,0.069741,2024-06-04 21:49:12,4683.32
1405,559,7669.05,GBP,CHF,1.119948,2024-06-05 05:42:20,35.45
1406,282,19865.16,CAD,SEK,7.688941,2024-06-05 06:13:36,100.65
1407,789,13004.83,EUR,USD,1.091944,2024-06-05 08:34:39,68.49
1408,854,5544.01,GBP,CHF,1.119948,2024-06-05 09:52:08,31.66
1409,728,10634.9,GBP,JPY,191.007834,2024-06-05 12:39:56,49.25
1410,778,23264.01,AUD,CAD,0.894624,2024-06-05 16:52:29,126.34
1411,992,13389.02,CAD,CHF,0.649874,2024-06-05 22:31:19,67.45
1412,1152,15492.68,EUR,JPY,163.158753,2024-06-06 02:50:11,81.22
1413,882,4448.8,CHF,NOK,12.134766,2024-06-06 07:52:28,21.53
1414,205,49814.82,SEK,EUR,0.087854,2024-06-06 09:20:55,213.56
1415,345,6033.94,CHF,JPY,170.551966,2024-06-06 09:53:45,30.64
1416,251,167096.33,SEK,CAD,0.128751,2024-06-06 11:28:36,903.6
1417,1041,267150.87,JPY,NOK,0.07115,2024-06-06 12:07:00,1523.97
1418,1034,8382.51,GBP,JPY,190.455376,2024-06-06 12:22:51,36.25
1419,290,6206.44,CHF,AUD,1.712614,2024-06-06 12:26:17,27.64
1420,417,7486.07,EUR,USD,1.084453,2024-06-06 17:27:55,41.2
1421,1051,1352462.95,JPY,NOK,0.071042,2024-06-07 00:14:27,5895.0
1422,1234,14485.38,USD,EUR,0.921103,2024-06-07 03:48:34,69.9
1423,791,7994.59,CHF,EUR,1.052335,2024-06-07 11:43:18,41.09
1424,172,102704.96,SEK,EUR,0.088182,2024-06-07 11:46:38,550.38
1425,490,46304.99,PLN,SEK,2.606405,2024-06-07 15:10:12,234.65
1426,319,1066162.0,JPY,NOK,0.071042,2024-06-07 19:09:56,5491.51
1427,499,977603.26,JPY,NOK,0.071042,2024-06-07 19:42:43,4505.82
1428,967,81722.0,NOK,EUR,0.086048,2024-06-07 22:21:47,365.11
1429,165,7324.77,GBP,CHF,1.109666,2024-06-07 22:39:18,31.45
1430,170,1937159.05,JPY,CAD,0.008941,2024-06-08 01:39:08,8390.47
1431,907,6568.35,GBP,CAD,1.720032,2024-06-08 01:51:25,35.07
1432,421,6804.69,CAD,USD,0.739776,2024-06-08 05:16:35,32.66
1433,817,11777.53,EUR,AUD,1.647159,2024-06-08 07:34:11,65.13
1434,197,5706.59,SEK,EUR,0.0879,2024-06-08 09:56:09,27.93
1435,614,10570.32,EUR,AUD,1.647159,2024-06-08 10:34:39,56.35
1436,223,20255.46,CAD,NOK,7.933458,2024-06-08 13:10:35,96.8
1437,546,1869.17,EUR,NOK,11.645511,2024-06-08 14:18:28,9.26
1438,419,1209.84,CAD,EUR,0.681246,2024-06-08 21:38:27,6.0
1439,252,160828.97,NOK,CHF,0.082127,2024-06-08 22:54:39,757.48
1440,589,17158.83,AUD,NOK,7.073269,2024-06-09 05:45:10,81.79
1441,471,15950.18,CAD,EUR,0.680539,2024-06-09 05:48:43,72.72
1442,1039,21879.9,CAD,SEK,7.717787,2024-06-09 06:36:15,119.56
1443,1232,22181.12,PLN,SEK,2.605106,2024-06-09 15:24:00,110.14
1444,893,177304.05,NOK,SEK,0.975277,2024-06-09 16:24:54,939.14
1445,1231,7499.09,EUR,GBP,0.858954,2024-06-09 16:46:06,32.39
1446,1093,1513.53,CHF,EUR,1.052882,2024-06-09 21:01:32,7.0
1447,258,3828.37,CAD,JPY,111.284423,2024-06-10 00:06:14,17.93
1448,1239,1113471.51,JPY,PLN,0.026506,2024-06-10 00:44:06,5880.8
1449,299,25547.14,NOK,PLN,0.374913,2024-06-10 05:31:07,114.0
1450,890,1562793.54,JPY,NOK,0.0707,2024-06-10 11:24:20,7707.89
1451,626,14547.67,USD,GBP,0.790148,2024-06-10 15:33:49,76.65
1452,71,12713.71,CHF,EUR,1.050395,2024-06-11 01:34:45,57.0
1453,1217,38302.04,SEK,JPY,14.41029,2024-06-11 02:32:43,184.04
1454,997,13625.63,AUD,CAD,0.899169,2024-06-11 09:51:09,75.7
1455,531,14222.06,EUR,USD,1.083606,2024-06-11 10:27:59,67.14
1456,1057,3768.76,EUR,USD,1.083606,2024-06-11 13:39:51,20.14
1457,632,196816.01,JPY,PLN,0.026541,2024-06-11 14:35:07,907.55
